alm_date,alm_time,inci_no,exp_no,station,number,st_prefix,street,st_type,st_suffix,apt_room,city,state,zip,combined adress,rmz,latitude,longitude,inci_type,descript,mutl_aid,disp_date,disp_time,arv_date,arv_time,ctrl_date,ctrl_time,clr_date,clr_time,shift,alarms,district,app_supp,per_supp,app_ems,per_ems,app_rescue,per_rescue,app_other,per_other,prop_use,descript_b
26-Sep-14,13:22:14,14-0004250,0,2,2440,,MORMON TREK,BLVD,,,IOWA CITY,IA,52240,2440  MORMON TREK BLVD  IOWA CITY IA 52240,0005.00,41.636423,-91.56484,311,"Medical assist, assist EMS crew",N,26-Sep-14,13:21:23,26-Sep-14,13:28:00,,,26-Sep-14,13:38:14,C,1,2-1,0,0,1,3,0,0,0,0,161,Restaurant or cafeteria
26-Sep-14,18:21:40,14-0004255,0,3,2401,E,HIGHWAY #6,,,,IOWA CITY,IA,52240,2401 E HIGHWAY #6   IOWA CITY IA 52240,0018.00,41.635906,-91.499649,321,"EMS call, excluding vehicle accident with injury",N,26-Sep-14,18:20:19,26-Sep-14,18:25:39,,,26-Sep-14,18:33:19,C,1,3-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
26-Sep-14,19:43:17,14-0004260,0,3,430,,SOUTHGATE,AVE,,,IOWA CITY,IA,52240,430  SOUTHGATE AVE  IOWA CITY IA 52240,0018.00,41.640758,-91.529535,311,"Medical assist, assist EMS crew",N,26-Sep-14,19:42:43,26-Sep-14,19:47:47,,,26-Sep-14,19:49:51,C,1,3-1,0,0,1,3,0,0,0,0,322,Alcohol or substance abuse recovery center
26-Sep-14,23:53:49,14-0004265,0,1,214,,CHURCH,ST,,,IOWA CITY,IA,52245,214  CHURCH ST  IOWA CITY IA 52245,0011.00,41.668068,-91.53235,321,"EMS call, excluding vehicle accident with injury",N,26-Sep-14,23:53:05,26-Sep-14,23:58:16,,,27-Sep-14,00:14:42,C,1,1-4,0,3,1,0,0,0,0,0,459,Residential board and care
27-Sep-14,15:24:53,14-0004270,0,3,1528,,PLUM,ST,,,IOWA CITY,IA,52240,1528  PLUM ST  IOWA CITY IA 52240,0017.00,41.643584,-91.522166,311,"Medical assist, assist EMS crew",N,27-Sep-14,15:23:54,27-Sep-14,15:29:51,,,27-Sep-14,15:35:21,A,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
27-Sep-14,19:58:58,14-0004275,0,1,,E,BENTON,ST,,,IOWA CITY,IA,52240, E BENTON ST  IOWA CITY IA 52240,0017.00,41.651016,-91.53617,162,Outside equipment fire,N,27-Sep-14,19:57:58,27-Sep-14,20:03:02,,,27-Sep-14,21:11:46,A,1,1-2,1,3,0,0,0,0,0,0,700,"Manufacturing, processing"
28-Sep-14,03:06:03,14-0004280,0,3,3042,,MUSCATINE,AVE,,8,IOWA CITY,IA,52240,3042  MUSCATINE AVE  IOWA CITY IA 52240,0014.00,41.649762,-91.490943,311,"Medical assist, assist EMS crew",N,28-Sep-14,03:05:07,28-Sep-14,03:10:21,,,28-Sep-14,03:25:46,A,1,3-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
28-Sep-14,10:35:34,14-0004285,0,3,,S,SCOTT,BLVD,,,IOWA CITY,IA,52240, S SCOTT BLVD  IOWA CITY IA 52240,0105.00,41.649797,-91.48287,311,"Medical assist, assist EMS crew",N,28-Sep-14,10:34:46,28-Sep-14,10:42:51,,,28-Sep-14,10:49:54,C,1,3-4,0,0,1,3,0,0,0,0,963,Street or road in commercial area
28-Sep-14,15:37:04,14-0004290,0,2,320,S,GRAND,AVE,,,IOWA CITY,IA,52246,320 S GRAND AVE  IOWA CITY IA 52246,0023.00,41.65877,-91.545542,311,"Medical assist, assist EMS crew",N,28-Sep-14,15:36:56,28-Sep-14,15:41:18,,,28-Sep-14,15:47:52,C,1,2-1,0,0,1,3,0,0,0,0,460,"Dormitory-type residence, other"
28-Sep-14,17:31:30,14-0004295,0,1,201,S,CLINTON,ST,,STE 300,IOWA CITY,IA,52240,201 S CLINTON ST  IOWA CITY IA 52240,0021.00,41.658976,-91.534741,311,"Medical assist, assist EMS crew",N,28-Sep-14,17:30:47,28-Sep-14,17:33:53,,,28-Sep-14,17:41:51,C,1,1-2,1,3,0,0,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
29-Sep-14,07:45:53,14-0004300,0,3,579,,MCCOLLISTER,BLVD,,,IOWA CITY,IA,52240,579  MCCOLLISTER BLVD  IOWA CITY IA 52240,0018.00,41.629111,-91.535026,311,"Medical assist, assist EMS crew",N,29-Sep-14,07:44:59,29-Sep-14,07:51:22,,,29-Sep-14,08:02:17,A,1,3-1,0,0,1,3,0,0,0,0,940,"Water area, Other"
29-Sep-14,11:51:22,14-0004305,0,2,2423,,WALDEN,RD,,115,IOWA CITY,IA,52246,2423  WALDEN RD  IOWA CITY IA 52246,0004.00,41.648553,-91.575633,321,"EMS call, excluding vehicle accident with injury",N,29-Sep-14,11:50:37,29-Sep-14,11:54:47,,,29-Sep-14,12:16:09,A,1,2-1,0,0,1,3,0,0,0,0,311,"24-hour care Nursing homes, 4 or more persons"
29-Sep-14,16:01:01,14-0004310,0,3,548,,OLYMPIC,CT,,,IOWA CITY,IA,52240,548  OLYMPIC CT  IOWA CITY IA 52240,0018.00,41.64172,-91.527317,321,"EMS call, excluding vehicle accident with injury",N,29-Sep-14,16:00:02,29-Sep-14,16:05:11,,,29-Sep-14,16:13:27,A,1,3-1,0,0,1,3,0,0,0,0,322,Alcohol or substance abuse recovery center
29-Sep-14,19:34:27,14-0004315,0,2,,,CAE,DR,,,IOWA CITY,IA,52246,  CAE DR  IOWA CITY IA 52246,0005.00,41.645694,-91.574092,553,Public service,N,29-Sep-14,19:34:27,29-Sep-14,19:34:43,,,29-Sep-14,20:00:00,A,1,2-1,0,0,0,0,0,0,1,3,963,Street or road in commercial area
30-Sep-14,09:36:39,14-0004320,0,1,410,E,WASHINGTON,ST,,,IOWA CITY,IA,52240,410 E WASHINGTON ST  IOWA CITY IA 52240,0016.00,41.661081,-91.529432,651,"Smoke scare, odor of smoke",N,30-Sep-14,09:36:20,30-Sep-14,09:37:55,,,30-Sep-14,09:50:12,B,1,1-4,1,3,0,0,0,0,0,0,599,Business office
30-Sep-14,16:52:49,14-0004325,0,3,2149,,DAVIS,ST,,,IOWA CITY,IA,52240,2149  DAVIS ST  IOWA CITY IA 52240,0018.00,41.637577,-91.517247,311,"Medical assist, assist EMS crew",N,30-Sep-14,16:51:53,30-Sep-14,16:56:03,,,30-Sep-14,17:03:05,B,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
01-Oct-14,02:50:15,14-0004330,0,2,1032,,NEWTON,RD,,,IOWA CITY,IA,52246,1032  NEWTON RD  IOWA CITY IA 52246,0023.00,41.6644,-91.553819,733,Smoke detector activation due to malfunction,N,01-Oct-14,02:48:42,01-Oct-14,02:56:40,,,01-Oct-14,03:30:48,B,1,2-1,1,3,0,0,0,0,0,0,429,Multifamily dwelling
01-Oct-14,11:31:01,14-0004335,0,3,,,SYCAMORE,ST,,,IOWA CITY,IA,52240,  SYCAMORE ST  IOWA CITY IA 52240,0017.00,41.641143,-91.511564,322,Motor vehicle accident with injuries,N,01-Oct-14,11:29:59,01-Oct-14,11:31:30,,,01-Oct-14,11:49:49,A,1,3-1,0,0,2,4,0,0,0,0,961,Highway or divided highway
01-Oct-14,15:09:46,14-0004340,0,1,729,N,DUBUQUE,ST,,,IOWA CITY,IA,52240,729 N DUBUQUE ST  IOWA CITY IA 52240,0021.00,41.669486,-91.533038,743,"Smoke detector activation, no fire - unintentional",N,01-Oct-14,15:08:11,01-Oct-14,15:13:00,,,01-Oct-14,15:21:47,A,1,1-4,5,14,0,0,0,0,0,0,462,"Sorority house, fraternity house"
01-Oct-14,21:36:12,14-0004345,0,3,2430,,MUSCATINE,AVE,,11,IOWA CITY,IA,52245,2430  MUSCATINE AVE  IOWA CITY IA 52245,0014.00,41.649654,-91.499843,321,"EMS call, excluding vehicle accident with injury",N,01-Oct-14,21:34:38,01-Oct-14,21:40:05,,,01-Oct-14,21:49:39,A,1,3-4,0,0,1,3,0,0,0,0,429,Multifamily dwelling
02-Oct-14,10:28:38,14-0004350,0,1,376,S,CLINTON,ST,,,IOWA CITY,IA,52242,376 S CLINTON ST  IOWA CITY IA 52242,0016.00,41.65697,-91.534543,311,"Medical assist, assist EMS crew",N,02-Oct-14,10:27:22,02-Oct-14,10:30:59,,,02-Oct-14,10:42:58,B,1,1-2,0,0,1,3,0,0,0,0,241,"Adult education center, college classroom"
02-Oct-14,12:38:47,14-0004355,0,1,16,N,CLINTON,ST,,,IOWA CITY,IA,52242,16 N CLINTON ST  IOWA CITY IA 52242,0021.00,41.661793,-91.534151,321,"EMS call, excluding vehicle accident with injury",N,02-Oct-14,12:38:06,02-Oct-14,12:41:25,,,02-Oct-14,12:56:06,B,1,10,1,3,0,0,0,0,0,0,241,"Adult education center, college classroom"
02-Oct-14,20:35:56,14-0004360,0,1,320,E,WASHINGTON,ST,,8E,IOWA CITY,IA,52240,320 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,41.660421,-91.53091,321,"EMS call, excluding vehicle accident with injury",N,02-Oct-14,20:35:22,02-Oct-14,20:37:23,,,02-Oct-14,20:48:48,B,1,1-2,0,0,1,3,0,0,0,0,429,Multifamily dwelling
03-Oct-14,01:59:35,14-0004365,0,1,10,E,DAVENPORT,ST,,,IOWA CITY,IA,52242,10 E DAVENPORT ST  IOWA CITY IA 52242,0021.00,41.666248,-91.535834,311,"Medical assist, assist EMS crew",N,03-Oct-14,01:57:57,03-Oct-14,02:02:38,,,03-Oct-14,02:17:59,B,1,1-2,0,0,1,4,0,0,0,0,464,"Barracks, dormitory"
03-Oct-14,08:48:57,14-0004370,0,2,169,,NEWTON,RD,,,IOWA CITY,IA,52240,169  NEWTON RD  IOWA CITY IA 52240,0023.00,41.662267,-91.543755,743,"Smoke detector activation, no fire - unintentional",N,03-Oct-14,08:48:09,03-Oct-14,08:54:54,,,03-Oct-14,08:58:23,C,1,2-1,1,3,0,0,0,0,0,0,241,"Adult education center, college classroom"
03-Oct-14,14:49:31,14-0004375,0,1,1205,,LAURA,DR,,154,IOWA CITY,IA,52245,1205  LAURA DR  IOWA CITY IA 52245,0001.00,41.684809,-91.543113,311,"Medical assist, assist EMS crew",N,03-Oct-14,14:48:10,03-Oct-14,14:58:43,,,03-Oct-14,15:11:26,C,1,1-4,0,0,1,4,0,0,0,0,419,1 or 2 family dwelling
03-Oct-14,21:37:33,14-0004380,0,1,323,E,BURLINGTON,ST,,,IOWA CITY,IA,52240,323 E BURLINGTON ST  IOWA CITY IA 52240,0016.00,41.657765,-91.530707,311,"Medical assist, assist EMS crew",N,03-Oct-14,21:36:34,03-Oct-14,21:39:33,,,03-Oct-14,21:44:26,C,1,1-2,0,0,1,3,0,0,0,0,511,Convenience store
04-Oct-14,02:17:42,14-0004385,0,1,217,,IOWA,AVE,,,IOWA CITY,IA,52245,217  IOWA AVE  IOWA CITY IA 52245,0021.00,41.661194,-91.532637,735,Alarm system sounded due to malfunction,N,04-Oct-14,02:17:42,04-Oct-14,02:27:38,,,04-Oct-14,02:40:00,C,1,1-2,1,3,0,0,0,0,0,0,429,Multifamily dwelling
04-Oct-14,14:19:26,14-0004390,0,1,,E,DAVENPORT,ST,,,IOWA CITY,IA,52245, E DAVENPORT ST  IOWA CITY IA 52245,0011.00,41.665777,-91.530099,322,Motor vehicle accident with injuries,N,04-Oct-14,14:18:44,04-Oct-14,14:22:33,,,04-Oct-14,14:34:18,B,1,1-4,0,0,1,3,0,0,0,0,962,"Residential street, road or residential driveway"
04-Oct-14,19:54:39,14-0004395,0,3,1234,,SANDUSKY,DR,,,IOWA CITY,IA,52240,1234  SANDUSKY DR  IOWA CITY IA 52240,0018.00,41.637066,-91.517479,321,"EMS call, excluding vehicle accident with injury",N,04-Oct-14,19:53:53,04-Oct-14,19:58:45,,,04-Oct-14,20:06:24,B,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
05-Oct-14,02:37:12,14-0004400,0,4,2525,N,DODGE,ST,,,IOWA CITY,IA,52240,2525 N DODGE ST  IOWA CITY IA 52240,0001.00,41.688513,-91.498068,744,"Detector activation, no fire - unintentional",N,05-Oct-14,02:35:56,05-Oct-14,02:41:36,,,05-Oct-14,03:05:05,B,1,4-1,1,3,0,0,0,0,0,0,449,"Hotel/motel, commercial"
05-Oct-14,06:24:57,14-0004405,0,1,1620,,COLLEGE COURT,PL,,,IOWA CITY,IA,52245,1620  COLLEGE COURT PL  IOWA CITY IA 52245,0012.00,41.657694,-91.512019,311,"Medical assist, assist EMS crew",N,05-Oct-14,06:22:49,05-Oct-14,06:29:30,,,05-Oct-14,06:44:58,B,1,1-3,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
05-Oct-14,12:15:53,14-0004410,0,3,143,,ARABIAN,CT,,,IOWA CITY,IA,52240,143  ARABIAN CT  IOWA CITY IA 52240,0018.00,41.626923,-91.495488,321,"EMS call, excluding vehicle accident with injury",N,05-Oct-14,12:15:15,05-Oct-14,12:21:30,,,05-Oct-14,12:31:34,C,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
05-Oct-14,17:32:21,14-0004415,0,1,400,,FOSTER,RD,,,IOWA CITY,IA,52245,400  FOSTER RD  IOWA CITY IA 52245,0001.00,41.68067,-91.543615,561,Unauthorized burning,N,05-Oct-14,17:32:21,05-Oct-14,17:32:21,,,05-Oct-14,17:32:21,C,1,1-4,0,2,0,0,0,0,1,1,419,1 or 2 family dwelling
06-Oct-14,08:02:10,14-0004420,0,2,2901,,MELROSE,AVE,,,IOWA CITY,IA,52246,2901  MELROSE AVE  IOWA CITY IA 52246,0004.00,41.653354,-91.581267,321,"EMS call, excluding vehicle accident with injury",N,06-Oct-14,08:01:49,06-Oct-14,08:05:36,,,06-Oct-14,08:29:24,A,1,20,0,0,1,3,0,0,0,0,215,High school/junior high school/middle school
06-Oct-14,14:33:52,14-0004425,0,4,420,N,1ST,AVE,,208,IOWA CITY,IA,52245,420 N 1ST AVE  IOWA CITY IA 52245,0001.00,41.666789,-91.501436,622,No Incident found on arrival at dispatch address,N,06-Oct-14,14:33:35,06-Oct-14,14:39:07,,,06-Oct-14,14:44:52,A,1,4-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
06-Oct-14,19:13:01,14-0004430,0,2,116,,DENBIGH,DR,,,IOWA CITY,IA,52246,116  DENBIGH DR  IOWA CITY IA 52246,0005.00,41.645663,-91.563371,321,"EMS call, excluding vehicle accident with injury",N,06-Oct-14,19:12:03,06-Oct-14,19:16:15,,,06-Oct-14,19:35:32,A,1,2-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
06-Oct-14,22:00:35,14-0004435,0,1,201,S,CLINTON,ST,,,IOWA CITY,IA,52240,201 S CLINTON ST  IOWA CITY IA 52240,0021.00,41.658976,-91.534741,311,"Medical assist, assist EMS crew",N,06-Oct-14,22:00:12,06-Oct-14,22:04:00,,,06-Oct-14,22:08:38,A,1,1-2,0,0,1,4,0,0,0,0,960,"Street, Other"
07-Oct-14,11:31:33,14-0004440,0,2,812,,BENTON,DR,,11,IOWA CITY,IA,52246,812  BENTON DR  IOWA CITY IA 52246,0017.00,41.649906,-91.552309,311,"Medical assist, assist EMS crew",N,07-Oct-14,11:30:37,07-Oct-14,11:35:32,,,07-Oct-14,11:38:51,C,1,2-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
07-Oct-14,17:47:33,14-0004445,0,1,413,N,CLINTON,ST,,,IOWA CITY,IA,52242,413 N CLINTON ST  IOWA CITY IA 52242,0011.00,41.666353,-91.535128,321,"EMS call, excluding vehicle accident with injury",N,07-Oct-14,17:46:09,07-Oct-14,17:50:31,,,07-Oct-14,17:56:51,C,1,1-2,0,0,1,3,0,0,0,0,464,"Barracks, dormitory"
08-Oct-14,05:00:17,14-0004450,0,1,320,E,WASHINGTON,ST,,6-F,IOWA CITY,IA,52240,320 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,41.660421,-91.53091,321,"EMS call, excluding vehicle accident with injury",N,08-Oct-14,04:59:07,08-Oct-14,05:03:15,,,08-Oct-14,05:21:43,C,1,1-2,0,0,1,4,0,0,0,0,429,Multifamily dwelling
08-Oct-14,12:08:38,14-0004455,0,1,320,E,WASHINGTON,ST,,,IOWA CITY,IA,52240,320 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,41.660421,-91.53091,611,Dispatched & cancelled en route,N,08-Oct-14,12:07:07,,,,,08-Oct-14,12:13:06,A,1,1-2,0,0,1,3,0,0,0,0,429,Multifamily dwelling
08-Oct-14,19:18:13,14-0004460,0,3,2104,,HOLLYWOOD,BLVD,,,IOWA CITY,IA,52240,2104  HOLLYWOOD BLVD  IOWA CITY IA 52240,0018.00,41.639229,-91.505636,321,"EMS call, excluding vehicle accident with injury",N,08-Oct-14,19:17:02,08-Oct-14,19:20:38,,,08-Oct-14,19:34:20,A,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
09-Oct-14,04:19:05,14-0004465,0,3,2013,,KOUNTRY,LN,,205B,IOWA CITY,IA,52240,2013  KOUNTRY LN  IOWA CITY IA 52240,0018.00,41.620379,-91.506709,311,"Medical assist, assist EMS crew",N,09-Oct-14,04:16:22,09-Oct-14,04:25:11,,,09-Oct-14,04:35:05,A,1,3-1,0,0,1,3,0,0,0,0,429,Multifamily dwelling
09-Oct-14,08:24:28,14-0004470,0,4,,S,RIVERSIDE,DR,,,IOWA CITY,IA,52246, S RIVERSIDE DR  IOWA CITY IA 52246,0006.00,41.653685,-91.540449,381,Rescue or EMS standby,N,09-Oct-14,08:22:53,09-Oct-14,08:24:28,,,09-Oct-14,09:30:00,B,1,2-1,0,0,0,0,1,3,0,0,922,Tunnel
09-Oct-14,13:01:55,14-0004475,0,4,,S,RIVERSIDE,DR,,,IOWA CITY,IA,52246, S RIVERSIDE DR  IOWA CITY IA 52246,0006.00,41.653685,-91.540449,381,Rescue or EMS standby,N,09-Oct-14,13:00:09,09-Oct-14,13:01:55,,,09-Oct-14,13:30:00,B,1,2-1,0,0,0,0,1,3,0,0,922,Tunnel
09-Oct-14,16:25:03,14-0004480,0,2,1124,,WYLDE GREEN,RD,,,IOWA CITY,IA,52246,1124  WYLDE GREEN RD  IOWA CITY IA 52246,0005.00,41.645303,-91.558103,321,"EMS call, excluding vehicle accident with injury",N,09-Oct-14,16:24:02,09-Oct-14,16:30:33,,,09-Oct-14,16:42:45,B,1,2-1,0,0,1,3,0,0,0,0,962,"Residential street, road or residential driveway"
09-Oct-14,21:19:12,14-0004485,0,1,328,N,CLINTON,ST,,,IOWA CITY,IA,52242,328 N CLINTON ST  IOWA CITY IA 52242,0011.00,41.665635,-91.53444,412,Gas leak (natural gas or LPG),N,09-Oct-14,21:18:38,09-Oct-14,21:22:51,,,09-Oct-14,21:32:48,B,1,1-2,0,0,0,0,0,0,1,4,462,"Sorority house, fraternity house"
10-Oct-14,13:13:00,14-0004490,0,2,,S,GILBERT,ST,,,IOWA CITY,IA,52240, S GILBERT ST  IOWA CITY IA 52240,0018.00,41.645482,-91.532056,553,Public service,N,10-Oct-14,13:13:00,10-Oct-14,13:13:00,,,10-Oct-14,13:24:00,A,1,3-1,0,0,0,0,0,0,1,3,963,Street or road in commercial area
10-Oct-14,14:43:49,14-0004495,0,1,1640,,1,HWY,W,,IOWA CITY,IA,52246,1640  1 HWY W IOWA CITY IA 52246,0005.00,41.694739,-91.565767,311,"Medical assist, assist EMS crew",N,10-Oct-14,14:42:08,10-Oct-14,14:51:11,,,10-Oct-14,15:07:26,A,1,2-1,0,0,1,3,0,0,0,0,961,Highway or divided highway
10-Oct-14,17:43:17,14-0004501,0,1,1200,,1ST,AVE,,,CORALVILLE,IA,52241,1200  1ST AVE  CORALVILLE IA 52241,,41.687119,-91.564467,621,Wrong location,N,10-Oct-14,17:42:24,10-Oct-14,17:44:33,,,10-Oct-14,17:44:33,A,1,08,1,3,0,0,0,0,0,0,NNN,None
10-Oct-14,22:04:27,14-0004506,0,1,301,N,CLINTON,ST,,,IOWA CITY,IA,52242,301 N CLINTON ST  IOWA CITY IA 52242,0021.00,41.665236,-91.535311,321,"EMS call, excluding vehicle accident with injury",N,10-Oct-14,22:02:40,10-Oct-14,22:07:24,,,10-Oct-14,22:23:11,A,1,1-2,0,0,1,3,0,0,0,0,464,"Barracks, dormitory"
11-Oct-14,02:19:50,14-0004511,0,1,114,E,WASHINGTON,ST,,,IOWA CITY,IA,52240,114 E WASHINGTON ST  IOWA CITY IA 52240,0021.00,41.660164,-91.534046,321,"EMS call, excluding vehicle accident with injury",N,11-Oct-14,02:18:40,11-Oct-14,02:22:18,,,11-Oct-14,02:32:45,A,1,1-2,0,0,1,3,0,0,0,0,161,Restaurant or cafeteria
11-Oct-14,08:26:01,14-0004516,0,1,201,S,CLINTON,ST,,STE 300,IOWA CITY,IA,52240,201 S CLINTON ST  IOWA CITY IA 52240,0021.00,41.658976,-91.534741,321,"EMS call, excluding vehicle accident with injury",N,11-Oct-14,08:25:03,11-Oct-14,08:28:34,,,11-Oct-14,08:35:59,B,1,1-2,0,3,1,0,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
11-Oct-14,10:34:08,14-0004521,0,1,125,N,MADISON,ST,,,IOWA CITY,IA,52242,125 N MADISON ST  IOWA CITY IA 52242,0021.00,41.663047,-91.538375,311,"Medical assist, assist EMS crew",N,11-Oct-14,10:32:49,11-Oct-14,10:37:48,,,11-Oct-14,10:43:59,B,1,10,1,3,0,0,0,0,0,0,100,"Assembly, Other"
11-Oct-14,12:54:11,14-0004526,0,1,,S,GILBERT,ST,,,IOWA CITY,IA,52240, S GILBERT ST  IOWA CITY IA 52240,0016.00,41.659976,-91.530168,321,"EMS call, excluding vehicle accident with injury",N,11-Oct-14,12:53:22,11-Oct-14,12:55:45,,,11-Oct-14,13:03:03,B,1,1-4,0,3,1,0,0,0,0,0,963,Street or road in commercial area
11-Oct-14,14:29:16,14-0004531,0,1,100,E,COLLEGE,ST,,,IOWA CITY,IA,52240,100 E COLLEGE ST  IOWA CITY IA 52240,0021.00,41.658927,-91.534414,321,"EMS call, excluding vehicle accident with injury",N,11-Oct-14,14:28:57,11-Oct-14,14:32:13,,,11-Oct-14,14:37:27,B,1,1-2,0,3,1,0,0,0,0,0,963,Street or road in commercial area
11-Oct-14,16:00:14,14-0004536,0,2,230,,HAWKINS,DR,,,IOWA CITY,IA,52246,230  HAWKINS DR  IOWA CITY IA 52246,0023.00,41.660052,-91.550031,611,Dispatched & cancelled en route,N,11-Oct-14,15:58:46,,,,,11-Oct-14,16:02:54,B,1,2-1,0,0,1,3,0,0,0,0,882,"Parking garage, general vehicle"
11-Oct-14,18:26:36,14-0004541,0,1,414,N,LINN,ST,,,IOWA CITY,IA,52245,414 N LINN ST  IOWA CITY IA 52245,0011.00,41.666329,-91.531457,622,No Incident found on arrival at dispatch address,N,11-Oct-14,18:25:20,11-Oct-14,18:30:34,,,11-Oct-14,18:33:04,B,1,1-4,1,3,0,0,0,0,0,0,962,"Residential street, road or residential driveway"
11-Oct-14,19:58:26,14-0004546,0,3,3005,E,COURT,ST,,,IOWA CITY,IA,52240,3005 E COURT ST  IOWA CITY IA 52240,0014.00,41.656843,-91.48973,554,Assist invalid,N,11-Oct-14,19:57:15,11-Oct-14,20:04:57,,,11-Oct-14,20:09:37,B,1,3-4,0,0,0,0,0,0,1,3,419,1 or 2 family dwelling
12-Oct-14,00:38:02,14-0004551,0,1,301,N,CLINTON,ST,,3424,IOWA CITY,IA,52242,301 N CLINTON ST  IOWA CITY IA 52242,0021.00,41.665236,-91.535311,321,"EMS call, excluding vehicle accident with injury",N,12-Oct-14,00:36:46,12-Oct-14,00:42:01,,,12-Oct-14,01:00:32,B,1,1-2,0,3,1,0,0,0,0,0,464,"Barracks, dormitory"
12-Oct-14,02:39:55,14-0004556,0,2,200,,NEWTON,RD,,,IOWA CITY,IA,52242,200  NEWTON RD  IOWA CITY IA 52242,0023.00,41.662523,-91.54349,311,"Medical assist, assist EMS crew",N,12-Oct-14,02:39:10,12-Oct-14,02:45:36,,,12-Oct-14,02:52:46,B,1,2-1,0,0,1,3,0,0,0,0,340,"Clinics, doctors offices, hemodialysis cntr, other"
12-Oct-14,10:12:15,14-0004561,0,3,920,,COTTONWOOD,AVE,,,IOWA CITY,IA,52240,920  COTTONWOOD AVE  IOWA CITY IA 52240,0017.00,41.645186,-91.522043,311,"Medical assist, assist EMS crew",N,12-Oct-14,10:10:28,12-Oct-14,10:17:07,,,12-Oct-14,10:27:14,C,1,3-1,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
12-Oct-14,12:28:43,14-0004567,0,1,123,S,LINN,ST,,,IOWA CITY,IA,52240,123 S LINN ST  IOWA CITY IA 52240,0021.00,41.659268,-91.531764,311,"Medical assist, assist EMS crew",N,12-Oct-14,12:28:17,12-Oct-14,12:30:51,,,12-Oct-14,12:37:59,C,1,1-2,0,0,1,3,0,0,0,0,151,Library
12-Oct-14,15:50:44,14-0004572,0,3,2734,E,COURT,ST,,,IOWA CITY,IA,52240,2734 E COURT ST  IOWA CITY IA 52240,0014.00,41.656955,-91.493876,321,"EMS call, excluding vehicle accident with injury",N,12-Oct-14,15:49:39,12-Oct-14,15:55:44,,,12-Oct-14,16:08:38,C,1,3-4,0,0,1,3,0,0,0,0,419,1 or 2 family dwelling
12-Oct-14,20:40:57,14-0004577,0,4,4,,PRINCETON,CT,,,IOWA CITY,IA,52245,4  PRINCETON CT  IOWA CITY IA 52245,0013.00,41.662768,-91.500795,311,"Medical assist, assist EMS crew",N,12-Oct-14,20:40:21,12-Oct-14,20:47:00,,,12-Oct-14,20:53:45,C,1,4-3,1,3,0,0,0,0,0,0,960,"Street, Other"
13-Oct-14,07:14:17,14-0004582,0,1,2128,S,RIVERSIDE,DR,,44,IOWA CITY,IA,52246,2128 S RIVERSIDE DR  IOWA CITY IA 52246,0104.00,41.632388,-91.538059,111,Building fire,N,13-Oct-14,07:13:16,13-Oct-14,07:21:00,,,13-Oct-14,09:16:10,B,1,2-1,6,16,0,0,0,0,0,0,419,1 or 2 family dwelling
13-Oct-14,11:37:29,14-0004587,0,3,548,,OLYMPIC,CT,,,IOWA CITY,IA,52240,548  OLYMPIC CT  IOWA CITY IA 52240,0018.00,41.641933,-91.526641,311,"Medical assist, assist EMS crew",N,13-Oct-14,11:36:53,13-Oct-14,11:42:10,,,13-Oct-14,11:53:09,B,1,3-1,0,0,1,3,0,0,0,0,459,Residential board and care
13-Oct-14,18:17:49,14-0004592,0,2,1,,OAKNOLL,DR,,N27,IOWA CITY,IA,52246,1  OAKNOLL DR  IOWA CITY IA 52246,0006.00,41.650701,-91.555947,321,"EMS call, excluding vehicle accident with injury",N,13-Oct-14,18:17:03,13-Oct-14,18:22:00,,,13-Oct-14,18:32:25,B,1,2-1,0,0,1,3,0,0,0,0,459,Residential board and care
14-Oct-14,02:51:51,14-0004597,0,3,812,S,1ST,AVE,,,IOWA CITY,IA,52240,812 S 1ST AVE  IOWA CITY IA 52240,0014.00,41.680769,-91.565918,321,"EMS call, excluding vehicle accident with injury",N,14-Oct-14,02:51:14,14-Oct-14,02:56:44,,,14-Oct-14,03:08:02,B,1,3-4,0,0,1,3,0,0,0,0,519,"Food and beverage sales, grocery store"
